Altitude, He, N2, O2, Ar, Total, T
38575, 6.05498e+11, 9.02285e+16, 2.42056e+16, 1.07927e+15, 5.55129e-06, 261.15
38580, 6.0508e+11, 9.01662e+16, 2.41889e+16, 1.07852e+15, 5.54746e-06, 261.161
38585, 6.04663e+11, 9.0104e+16, 2.41722e+16, 1.07778e+15, 5.54363e-06, 261.173
38590, 6.04245e+11, 9.00418e+16, 2.41555e+16, 1.07703e+15, 5.5398e-06, 261.185
38595, 6.03828e+11, 8.99796e+16, 2.41388e+16, 1.07629e+15, 5.53598e-06, 261.196
38600, 6.03411e+11, 8.99175e+16, 2.41222e+16, 1.07555e+15, 5.53216e-06, 261.208
38605, 6.02995e+11, 8.98555e+16, 2.41055e+16, 1.07481e+15, 5.52834e-06, 261.219
38610, 6.02579e+11, 8.97935e+16, 2.40889e+16, 1.07406e+15, 5.52452e-06, 261.231
38615, 6.02163e+11, 8.97315e+16, 2.40723e+16, 1.07332e+15, 5.52071e-06, 261.242
38620, 6.01748e+11, 8.96696e+16, 2.40557e+16, 1.07258e+15, 5.5169e-06, 261.254
38625, 6.01332e+11, 8.96077e+16, 2.40391e+16, 1.07184e+15, 5.5131e-06, 261.265
38630, 6.00918e+11, 8.95459e+16, 2.40225e+16, 1.0711e+15, 5.50929e-06, 261.277
38635, 6.00503e+11, 8.94841e+16, 2.40059e+16, 1.07036e+15, 5.50549e-06, 261.288
38640, 6.00089e+11, 8.94224e+16, 2.39894e+16, 1.06963e+15, 5.5017e-06, 261.3
38645, 5.99675e+11, 8.93607e+16, 2.39728e+16, 1.06889e+15, 5.4979e-06, 261.311
38650, 5.99261e+11, 8.92991e+16, 2.39563e+16, 1.06815e+15, 5.49411e-06, 261.323
38655, 5.98848e+11, 8.92375e+16, 2.39398e+16, 1.06741e+15, 5.49032e-06, 261.334
38660, 5.98435e+11, 8.9176e+16, 2.39232e+16, 1.06668e+15, 5.48653e-06, 261.346
38665, 5.98022e+11, 8.91145e+16, 2.39067e+16, 1.06594e+15, 5.48275e-06, 261.357
38670, 5.9761e+11, 8.90531e+16, 2.38903e+16, 1.06521e+15, 5.47897e-06, 261.369
38675, 5.97198e+11, 8.89917e+16, 2.38738e+16, 1.06447e+15, 5.47519e-06, 261.38
38680, 5.96786e+11, 8.89303e+16, 2.38573e+16, 1.06374e+15, 5.47142e-06, 261.392
38685, 5.96375e+11, 8.8869e+16, 2.38409e+16, 1.06301e+15, 5.46765e-06, 261.403
38690, 5.95964e+11, 8.88078e+16, 2.38245e+16, 1.06227e+15, 5.46388e-06, 261.415
38695, 5.95553e+11, 8.87466e+16, 2.3808e+16, 1.06154e+15, 5.46011e-06, 261.426
38700, 5.95143e+11, 8.86854e+16, 2.37916e+16, 1.06081e+15, 5.45635e-06, 261.438
38705, 5.94733e+11, 8.86243e+16, 2.37752e+16, 1.06008e+15, 5.45259e-06, 261.449
38710, 5.94323e+11, 8.85632e+16, 2.37589e+16, 1.05935e+15, 5.44883e-06, 261.461
38715, 5.93913e+11, 8.85022e+16, 2.37425e+16, 1.05862e+15, 5.44508e-06, 261.472
38720, 5.93504e+11, 8.84412e+16, 2.37261e+16, 1.05789e+15, 5.44133e-06, 261.484
38725, 5.93095e+11, 8.83803e+16, 2.37098e+16, 1.05716e+15, 5.43758e-06, 261.495
38730, 5.92687e+11, 8.83194e+16, 2.36934e+16, 1.05643e+15, 5.43383e-06, 261.506
38735, 5.92279e+11, 8.82586e+16, 2.36771e+16, 1.0557e+15, 5.43009e-06, 261.518
38740, 5.91871e+11, 8.81978e+16, 2.36608e+16, 1.05498e+15, 5.42635e-06, 261.529
38745, 5.91463e+11, 8.8137e+16, 2.36445e+16, 1.05425e+15, 5.42261e-06, 261.541
38750, 5.91056e+11, 8.80763e+16, 2.36282e+16, 1.05353e+15, 5.41888e-06, 261.552
38755, 5.90649e+11, 8.80157e+16, 2.3612e+16, 1.0528e+15, 5.41515e-06, 261.563
38760, 5.90242e+11, 8.79551e+16, 2.35957e+16, 1.05207e+15, 5.41142e-06, 261.575
38765, 5.89836e+11, 8.78945e+16, 2.35795e+16, 1.05135e+15, 5.40769e-06, 261.586
38770, 5.8943e+11, 8.7834e+16, 2.35632e+16, 1.05063e+15, 5.40397e-06, 261.598
38775, 5.89024e+11, 8.77736e+16, 2.3547e+16, 1.0499e+15, 5.40025e-06, 261.609
38780, 5.88618e+11, 8.77131e+16, 2.35308e+16, 1.04918e+15, 5.39653e-06, 261.62
38785, 5.88213e+11, 8.76528e+16, 2.35146e+16, 1.04846e+15, 5.39282e-06, 261.632
38790, 5.87808e+11, 8.75924e+16, 2.34984e+16, 1.04774e+15, 5.38911e-06, 261.643
38795, 5.87404e+11, 8.75322e+16, 2.34823e+16, 1.04702e+15, 5.3854e-06, 261.654
38800, 5.87e+11, 8.74719e+16, 2.34661e+16, 1.0463e+15, 5.38169e-06, 261.666
38805, 5.86596e+11, 8.74117e+16, 2.34499e+16, 1.04558e+15, 5.37799e-06, 261.677
38810, 5.86192e+11, 8.73516e+16, 2.34338e+16, 1.04486e+15, 5.37429e-06, 261.688
38815, 5.85789e+11, 8.72915e+16, 2.34177e+16, 1.04414e+15, 5.37059e-06, 261.7
38820, 5.85386e+11, 8.72314e+16, 2.34016e+16, 1.04342e+15, 5.3669e-06, 261.711
38825, 5.84983e+11, 8.71714e+16, 2.33855e+16, 1.0427e+15, 5.3632e-06, 261.722
38830, 5.84581e+11, 8.71115e+16, 2.33694e+16, 1.04198e+15, 5.35952e-06, 261.734
38835, 5.84179e+11, 8.70516e+16, 2.33533e+16, 1.04127e+15, 5.35583e-06, 261.745
38840, 5.83777e+11, 8.69917e+16, 2.33373e+16, 1.04055e+15, 5.35215e-06, 261.756
38845, 5.83375e+11, 8.69319e+16, 2.33212e+16, 1.03984e+15, 5.34846e-06, 261.768
38850, 5.82974e+11, 8.68721e+16, 2.33052e+16, 1.03912e+15, 5.34479e-06, 261.779
38855, 5.82573e+11, 8.68124e+16, 2.32892e+16, 1.03841e+15, 5.34111e-06, 261.79
38860, 5.82173e+11, 8.67527e+16, 2.32731e+16, 1.03769e+15, 5.33744e-06, 261.802
38865, 5.81773e+11, 8.6693e+16, 2.32571e+16, 1.03698e+15, 5.33377e-06, 261.813
38870, 5.81373e+11, 8.66334e+16, 2.32412e+16, 1.03627e+15, 5.3301e-06, 261.824
38875, 5.80973e+11, 8.65739e+16, 2.32252e+16, 1.03555e+15, 5.32644e-06, 261.835
38880, 5.80574e+11, 8.65144e+16, 2.32092e+16, 1.03484e+15, 5.32278e-06, 261.847
38885, 5.80175e+11, 8.64549e+16, 2.31933e+16, 1.03413e+15, 5.31912e-06, 261.858
38890, 5.79776e+11, 8.63955e+16, 2.31773e+16, 1.03342e+15, 5.31547e-06, 261.869
38895, 5.79378e+11, 8.63361e+16, 2.31614e+16, 1.03271e+15, 5.31181e-06, 261.88
38900, 5.78979e+11, 8.62768e+16, 2.31455e+16, 1.032e+15, 5.30816e-06, 261.892
38905, 5.78582e+11, 8.62175e+16, 2.31296e+16, 1.03129e+15, 5.30452e-06, 261.903
38910, 5.78184e+11, 8.61583e+16, 2.31137e+16, 1.03058e+15, 5.30087e-06, 261.914
38915, 5.77787e+11, 8.60991e+16, 2.30978e+16, 1.02987e+15, 5.29723e-06, 261.925
38920, 5.7739e+11, 8.604e+16, 2.30819e+16, 1.02917e+15, 5.29359e-06, 261.937
38925, 5.76993e+11, 8.59809e+16, 2.30661e+16, 1.02846e+15, 5.28995e-06, 261.948
38930, 5.76597e+11, 8.59218e+16, 2.30502e+16, 1.02775e+15, 5.28632e-06, 261.959
38935, 5.76201e+11, 8.58628e+16, 2.30344e+16, 1.02705e+15, 5.28269e-06, 261.97
38940, 5.75805e+11, 8.58038e+16, 2.30186e+16, 1.02634e+15, 5.27906e-06, 261.981
38945, 5.7541e+11, 8.57449e+16, 2.30028e+16, 1.02564e+15, 5.27544e-06, 261.993
38950, 5.75015e+11, 8.5686e+16, 2.2987e+16, 1.02493e+15, 5.27182e-06, 262.004
38955, 5.7462e+11, 8.56272e+16, 2.29712e+16, 1.02423e+15, 5.2682e-06, 262.015
38960, 5.74226e+11, 8.55684e+16, 2.29554e+16, 1.02353e+15, 5.26458e-06, 262.026
38965, 5.73832e+11, 8.55097e+16, 2.29397e+16, 1.02282e+15, 5.26097e-06, 262.037
38970, 5.73438e+11, 8.5451e+16, 2.29239e+16, 1.02212e+15, 5.25735e-06, 262.048
38975, 5.73044e+11, 8.53923e+16, 2.29082e+16, 1.02142e+15, 5.25375e-06, 262.06
38980, 5.72651e+11, 8.53337e+16, 2.28925e+16, 1.02072e+15, 5.25014e-06, 262.071
38985, 5.72258e+11, 8.52752e+16, 2.28768e+16, 1.02002e+15, 5.24654e-06, 262.082
38990, 5.71865e+11, 8.52166e+16, 2.28611e+16, 1.01932e+15, 5.24294e-06, 262.093
38995, 5.71473e+11, 8.51582e+16, 2.28454e+16, 1.01862e+15, 5.23934e-06, 262.104
39000, 5.71081e+11, 8.50997e+16, 2.28297e+16, 1.01792e+15, 5.23574e-06, 262.115
39005, 5.70689e+11, 8.50414e+16, 2.2814e+16, 1.01722e+15, 5.23215e-06, 262.127
39010, 5.70297e+11, 8.4983e+16, 2.27984e+16, 1.01652e+15, 5.22856e-06, 262.138
39015, 5.69906e+11, 8.49247e+16, 2.27828e+16, 1.01583e+15, 5.22498e-06, 262.149
39020, 5.69515e+11, 8.48665e+16, 2.27671e+16, 1.01513e+15, 5.22139e-06, 262.16
39025, 5.69124e+11, 8.48083e+16, 2.27515e+16, 1.01443e+15, 5.21781e-06, 262.171
39030, 5.68734e+11, 8.47501e+16, 2.27359e+16, 1.01374e+15, 5.21423e-06, 262.182
39035, 5.68344e+11, 8.4692e+16, 2.27203e+16, 1.01304e+15, 5.21066e-06, 262.193
39040, 5.67954e+11, 8.46339e+16, 2.27047e+16, 1.01235e+15, 5.20708e-06, 262.204
39045, 5.67565e+11, 8.45759e+16, 2.26892e+16, 1.01165e+15, 5.20351e-06, 262.215
39050, 5.67176e+11, 8.45179e+16, 2.26736e+16, 1.01096e+15, 5.19994e-06, 262.227
39055, 5.66787e+11, 8.44599e+16, 2.26581e+16, 1.01027e+15, 5.19638e-06, 262.238
39060, 5.66398e+11, 8.4402e+16, 2.26425e+16, 1.00957e+15, 5.19282e-06, 262.249
39065, 5.6601e+11, 8.43442e+16, 2.2627e+16, 1.00888e+15, 5.18926e-06, 262.26
39070, 5.65622e+11, 8.42864e+16, 2.26115e+16, 1.00819e+15, 5.1857e-06, 262.271
39075, 5.65235e+11, 8.42286e+16, 2.2596e+16, 1.0075e+15, 5.18215e-06, 262.282
39080, 5.64847e+11, 8.41709e+16, 2.25805e+16, 1.00681e+15, 5.1786e-06, 262.293
39085, 5.6446e+11, 8.41132e+16, 2.2565e+16, 1.00612e+15, 5.17505e-06, 262.304
39090, 5.64073e+11, 8.40556e+16, 2.25496e+16, 1.00543e+15, 5.1715e-06, 262.315
39095, 5.63687e+11, 8.3998e+16, 2.25341e+16, 1.00474e+15, 5.16796e-06, 262.326
39100, 5.63301e+11, 8.39404e+16, 2.25187e+16, 1.00405e+15, 5.16442e-06, 262.337
39105, 5.62915e+11, 8.38829e+16, 2.25033e+16, 1.00337e+15, 5.16088e-06, 262.348
39110, 5.62529e+11, 8.38255e+16, 2.24879e+16, 1.00268e+15, 5.15734e-06, 262.359
39115, 5.62144e+11, 8.3768e+16, 2.24725e+16, 1.00199e+15, 5.15381e-06, 262.37
39120, 5.61759e+11, 8.37107e+16, 2.24571e+16, 1.00131e+15, 5.15028e-06, 262.381
39125, 5.61374e+11, 8.36533e+16, 2.24417e+16, 1.00062e+15, 5.14675e-06, 262.392
39130, 5.6099e+11, 8.3596e+16, 2.24263e+16, 9.99934e+14, 5.14323e-06, 262.403
39135, 5.60605e+11, 8.35388e+16, 2.2411e+16, 9.99249e+14, 5.13971e-06, 262.414
39140, 5.60222e+11, 8.34816e+16, 2.23956e+16, 9.98565e+14, 5.13619e-06, 262.425
39145, 5.59838e+11, 8.34244e+16, 2.23803e+16, 9.97881e+14, 5.13267e-06, 262.436
39150, 5.59455e+11, 8.33673e+16, 2.2365e+16, 9.97198e+14, 5.12916e-06, 262.447
39155, 5.59072e+11, 8.33103e+16, 2.23496e+16, 9.96516e+14, 5.12565e-06, 262.458
39160, 5.58689e+11, 8.32532e+16, 2.23343e+16, 9.95833e+14, 5.12214e-06, 262.469
39165, 5.58307e+11, 8.31962e+16, 2.23191e+16, 9.95152e+14, 5.11863e-06, 262.48
39170, 5.57925e+11, 8.31393e+16, 2.23038e+16, 9.94471e+14, 5.11513e-06, 262.491
39175, 5.57543e+11, 8.30824e+16, 2.22885e+16, 9.9379e+14, 5.11163e-06, 262.502
39180, 5.57161e+11, 8.30255e+16, 2.22733e+16, 9.9311e+14, 5.10813e-06, 262.513
39185, 5.5678e+11, 8.29687e+16, 2.2258e+16, 9.9243e+14, 5.10463e-06, 262.524
39190, 5.56399e+11, 8.2912e+16, 2.22428e+16, 9.91751e+14, 5.10114e-06, 262.535
39195, 5.56018e+11, 8.28552e+16, 2.22276e+16, 9.91073e+14, 5.09765e-06, 262.546
39200, 5.55638e+11, 8.27986e+16, 2.22124e+16, 9.90395e+14, 5.09416e-06, 262.557
39205, 5.55258e+11, 8.27419e+16, 2.21972e+16, 9.89717e+14, 5.09068e-06, 262.568
39210, 5.54878e+11, 8.26853e+16, 2.2182e+16, 9.8904e+14, 5.0872e-06, 262.579
39215, 5.54498e+11, 8.26288e+16, 2.21668e+16, 9.88364e+14, 5.08372e-06, 262.589
39220, 5.54119e+11, 8.25722e+16, 2.21517e+16, 9.87688e+14, 5.08024e-06, 262.6
39225, 5.5374e+11, 8.25158e+16, 2.21365e+16, 9.87012e+14, 5.07677e-06, 262.611
39230, 5.53362e+11, 8.24594e+16, 2.21214e+16, 9.86338e+14, 5.07329e-06, 262.622
39235, 5.52983e+11, 8.2403e+16, 2.21062e+16, 9.85663e+14, 5.06983e-06, 262.633
39240, 5.52605e+11, 8.23466e+16, 2.20911e+16, 9.84989e+14, 5.06636e-06, 262.644
39245, 5.52227e+11, 8.22903e+16, 2.2076e+16, 9.84316e+14, 5.0629e-06, 262.655
39250, 5.5185e+11, 8.22341e+16, 2.20609e+16, 9.83643e+14, 5.05943e-06, 262.666
39255, 5.51473e+11, 8.21779e+16, 2.20459e+16, 9.8297e+14, 5.05598e-06, 262.677
39260, 5.51096e+11, 8.21217e+16, 2.20308e+16, 9.82299e+14, 5.05252e-06, 262.687
39265, 5.50719e+11, 8.20656e+16, 2.20157e+16, 9.81627e+14, 5.04907e-06, 262.698
39270, 5.50343e+11, 8.20095e+16, 2.20007e+16, 9.80956e+14, 5.04562e-06, 262.709
39275, 5.49967e+11, 8.19534e+16, 2.19856e+16, 9.80286e+14, 5.04217e-06, 262.72
39280, 5.49591e+11, 8.18974e+16, 2.19706e+16, 9.79616e+14, 5.03872e-06, 262.731
39285, 5.49215e+11, 8.18415e+16, 2.19556e+16, 9.78947e+14, 5.03528e-06, 262.742
39290, 5.4884e+11, 8.17855e+16, 2.19406e+16, 9.78278e+14, 5.03184e-06, 262.752
39295, 5.48465e+11, 8.17297e+16, 2.19256e+16, 9.7761e+14, 5.0284e-06, 262.763
39300, 5.4809e+11, 8.16738e+16, 2.19106e+16, 9.76942e+14, 5.02497e-06, 262.774
39305, 5.47716e+11, 8.16181e+16, 2.18957e+16, 9.76274e+14, 5.02153e-06, 262.785
39310, 5.47342e+11, 8.15623e+16, 2.18807e+16, 9.75608e+14, 5.0181e-06, 262.796
39315, 5.46968e+11, 8.15066e+16, 2.18658e+16, 9.74941e+14, 5.01468e-06, 262.807
39320, 5.46594e+11, 8.14509e+16, 2.18508e+16, 9.74275e+14, 5.01125e-06, 262.817
39325, 5.46221e+11, 8.13953e+16, 2.18359e+16, 9.7361e+14, 5.00783e-06, 262.828
39330, 5.45848e+11, 8.13397e+16, 2.1821e+16, 9.72945e+14, 5.00441e-06, 262.839
39335, 5.45475e+11, 8.12842e+16, 2.18061e+16, 9.72281e+14, 5.00099e-06, 262.85
39340, 5.45103e+11, 8.12287e+16, 2.17912e+16, 9.71617e+14, 4.99758e-06, 262.86
39345, 5.44731e+11, 8.11732e+16, 2.17763e+16, 9.70954e+14, 4.99417e-06, 262.871
39350, 5.44359e+11, 8.11178e+16, 2.17615e+16, 9.70291e+14, 4.99076e-06, 262.882
39355, 5.43987e+11, 8.10625e+16, 2.17466e+16, 9.69629e+14, 4.98735e-06, 262.893
39360, 5.43616e+11, 8.10071e+16, 2.17318e+16, 9.68967e+14, 4.98395e-06, 262.904
39365, 5.43245e+11, 8.09518e+16, 2.1717e+16, 9.68306e+14, 4.98055e-06, 262.914
39370, 5.42874e+11, 8.08966e+16, 2.17021e+16, 9.67645e+14, 4.97715e-06, 262.925
39375, 5.42504e+11, 8.08414e+16, 2.16873e+16, 9.66984e+14, 4.97375e-06, 262.936
39380, 5.42134e+11, 8.07862e+16, 2.16725e+16, 9.66325e+14, 4.97036e-06, 262.947
39385, 5.41764e+11, 8.07311e+16, 2.16577e+16, 9.65665e+14, 4.96697e-06, 262.957
39390, 5.41394e+11, 8.0676e+16, 2.1643e+16, 9.65006e+14, 4.96358e-06, 262.968
39395, 5.41025e+11, 8.0621e+16, 2.16282e+16, 9.64348e+14, 4.96019e-06, 262.979
39400, 5.40656e+11, 8.0566e+16, 2.16134e+16, 9.6369e+14, 4.95681e-06, 262.989
39405, 5.40287e+11, 8.05111e+16, 2.15987e+16, 9.63033e+14, 4.95343e-06, 263
39410, 5.39919e+11, 8.04561e+16, 2.1584e+16, 9.62376e+14, 4.95005e-06, 263.011
39415, 5.3955e+11, 8.04013e+16, 2.15692e+16, 9.6172e+14, 4.94667e-06, 263.021
39420, 5.39182e+11, 8.03464e+16, 2.15545e+16, 9.61064e+14, 4.9433e-06, 263.032
39425, 5.38815e+11, 8.02917e+16, 2.15398e+16, 9.60409e+14, 4.93993e-06, 263.043
39430, 5.38447e+11, 8.02369e+16, 2.15252e+16, 9.59754e+14, 4.93656e-06, 263.054
39435, 5.3808e+11, 8.01822e+16, 2.15105e+16, 9.59099e+14, 4.93319e-06, 263.064
39440, 5.37713e+11, 8.01275e+16, 2.14958e+16, 9.58446e+14, 4.92983e-06, 263.075
39445, 5.37347e+11, 8.00729e+16, 2.14812e+16, 9.57792e+14, 4.92647e-06, 263.086
39450, 5.36981e+11, 8.00183e+16, 2.14665e+16, 9.57139e+14, 4.92311e-06, 263.096
39455, 5.36615e+11, 7.99638e+16, 2.14519e+16, 9.56487e+14, 4.91976e-06, 263.107
39460, 5.36249e+11, 7.99093e+16, 2.14373e+16, 9.55835e+14, 4.9164e-06, 263.118
39465, 5.35883e+11, 7.98548e+16, 2.14227e+16, 9.55184e+14, 4.91305e-06, 263.128
39470, 5.35518e+11, 7.98004e+16, 2.14081e+16, 9.54533e+14, 4.9097e-06, 263.139
39475, 5.35153e+11, 7.9746e+16, 2.13935e+16, 9.53882e+14, 4.90636e-06, 263.149
39480, 5.34789e+11, 7.96917e+16, 2.13789e+16, 9.53232e+14, 4.90302e-06, 263.16
39485, 5.34424e+11, 7.96374e+16, 2.13643e+16, 9.52583e+14, 4.89967e-06, 263.171
39490, 5.3406e+11, 7.95832e+16, 2.13498e+16, 9.51934e+14, 4.89634e-06, 263.181
39495, 5.33696e+11, 7.95289e+16, 2.13352e+16, 9.51285e+14, 4.893e-06, 263.192
39500, 5.33333e+11, 7.94748e+16, 2.13207e+16, 9.50637e+14, 4.88967e-06, 263.203
39505, 5.3297e+11, 7.94206e+16, 2.13062e+16, 9.4999e+14, 4.88634e-06, 263.213
39510, 5.32607e+11, 7.93665e+16, 2.12917e+16, 9.49343e+14, 4.88301e-06, 263.224
39515, 5.32244e+11, 7.93125e+16, 2.12772e+16, 9.48696e+14, 4.87968e-06, 263.234
39520, 5.31882e+11, 7.92585e+16, 2.12627e+16, 9.4805e+14, 4.87636e-06, 263.245
39525, 5.31519e+11, 7.92045e+16, 2.12482e+16, 9.47405e+14, 4.87304e-06, 263.255
39530, 5.31157e+11, 7.91506e+16, 2.12337e+16, 9.4676e+14, 4.86972e-06, 263.266
39535, 5.30796e+11, 7.90967e+16, 2.12193e+16, 9.46115e+14, 4.86641e-06, 263.277
39540, 5.30434e+11, 7.90429e+16, 2.12048e+16, 9.45471e+14, 4.8631e-06, 263.287
39545, 5.30073e+11, 7.8989e+16, 2.11904e+16, 9.44828e+14, 4.85978e-06, 263.298
39550, 5.29713e+11, 7.89353e+16, 2.1176e+16, 9.44184e+14, 4.85648e-06, 263.308
39555, 5.29352e+11, 7.88816e+16, 2.11616e+16, 9.43542e+14, 4.85317e-06, 263.319
39560, 5.28992e+11, 7.88279e+16, 2.11472e+16, 9.429e+14, 4.84987e-06, 263.329
39565, 5.28632e+11, 7.87742e+16, 2.11328e+16, 9.42258e+14, 4.84657e-06, 263.34
39570, 5.28272e+11, 7.87206e+16, 2.11184e+16, 9.41617e+14, 4.84327e-06, 263.35
39575, 5.27913e+11, 7.86671e+16, 2.1104e+16, 9.40976e+14, 4.83997e-06, 263.361
39580, 5.27553e+11, 7.86135e+16, 2.10897e+16, 9.40336e+14, 4.83668e-06, 263.371
39585, 5.27195e+11, 7.85601e+16, 2.10753e+16, 9.39696e+14, 4.83339e-06, 263.382
39590, 5.26836e+11, 7.85066e+16, 2.1061e+16, 9.39057e+14, 4.8301e-06, 263.392
39595, 5.26478e+11, 7.84532e+16, 2.10466e+16, 9.38418e+14, 4.82682e-06, 263.403
39600, 5.26119e+11, 7.83998e+16, 2.10323e+16, 9.3778e+14, 4.82353e-06, 263.413
39605, 5.25762e+11, 7.83465e+16, 2.1018e+16, 9.37142e+14, 4.82025e-06, 263.424
39610, 5.25404e+11, 7.82932e+16, 2.10037e+16, 9.36505e+14, 4.81698e-06, 263.434
39615, 5.25047e+11, 7.824e+16, 2.09894e+16, 9.35868e+14, 4.8137e-06, 263.445
39620, 5.2469e+11, 7.81868e+16, 2.09752e+16, 9.35231e+14, 4.81043e-06, 263.455
39625, 5.24333e+11, 7.81336e+16, 2.09609e+16, 9.34595e+14, 4.80716e-06, 263.466
39630, 5.23976e+11, 7.80805e+16, 2.09467e+16, 9.3396e+14, 4.80389e-06, 263.476
39635, 5.2362e+11, 7.80274e+16, 2.09324e+16, 9.33325e+14, 4.80062e-06, 263.487
39640, 5.23264e+11, 7.79744e+16, 2.09182e+16, 9.32691e+14, 4.79736e-06, 263.497
39645, 5.22909e+11, 7.79214e+16, 2.0904e+16, 9.32057e+14, 4.7941e-06, 263.508
39650, 5.22553e+11, 7.78684e+16, 2.08898e+16, 9.31423e+14, 4.79084e-06, 263.518
39655, 5.22198e+11, 7.78155e+16, 2.08756e+16, 9.3079e+14, 4.78758e-06, 263.529
39660, 5.21843e+11, 7.77626e+16, 2.08614e+16, 9.30157e+14, 4.78433e-06, 263.539
39665, 5.21488e+11, 7.77098e+16, 2.08472e+16, 9.29525e+14, 4.78108e-06, 263.549
39670, 5.21134e+11, 7.7657e+16, 2.0833e+16, 9.28894e+14, 4.77783e-06, 263.56
39675, 5.2078e+11, 7.76042e+16, 2.08189e+16, 9.28263e+14, 4.77458e-06, 263.57
39680, 5.20426e+11, 7.75515e+16, 2.08047e+16, 9.27632e+14, 4.77134e-06, 263.581
39685, 5.20073e+11, 7.74988e+16, 2.07906e+16, 9.27002e+14, 4.7681e-06, 263.591
39690, 5.19719e+11, 7.74461e+16, 2.07765e+16, 9.26372e+14, 4.76486e-06, 263.601
39695, 5.19366e+11, 7.73935e+16, 2.07624e+16, 9.25743e+14, 4.76162e-06, 263.612
39700, 5.19014e+11, 7.7341e+16, 2.07483e+16, 9.25114e+14, 4.75839e-06, 263.622
39705, 5.18661e+11, 7.72884e+16, 2.07342e+16, 9.24486e+14, 4.75516e-06, 263.633
39710, 5.18309e+11, 7.7236e+16, 2.07201e+16, 9.23858e+14, 4.75193e-06, 263.643
39715, 5.17957e+11, 7.71835e+16, 2.0706e+16, 9.23231e+14, 4.7487e-06, 263.653
39720, 5.17605e+11, 7.71311e+16, 2.0692e+16, 9.22604e+14, 4.74547e-06, 263.664
39725, 5.17254e+11, 7.70787e+16, 2.06779e+16, 9.21977e+14, 4.74225e-06, 263.674
39730, 5.16903e+11, 7.70264e+16, 2.06639e+16, 9.21351e+14, 4.73903e-06, 263.684
39735, 5.16552e+11, 7.69741e+16, 2.06498e+16, 9.20726e+14, 4.73582e-06, 263.695
39740, 5.16201e+11, 7.69219e+16, 2.06358e+16, 9.20101e+14, 4.7326e-06, 263.705
39745, 5.15851e+11, 7.68696e+16, 2.06218e+16, 9.19476e+14, 4.72939e-06, 263.716
39750, 5.15501e+11, 7.68175e+16, 2.06078e+16, 9.18852e+14, 4.72618e-06, 263.726
39755, 5.15151e+11, 7.67653e+16, 2.05938e+16, 9.18229e+14, 4.72297e-06, 263.736
39760, 5.14801e+11, 7.67132e+16, 2.05799e+16, 9.17605e+14, 4.71977e-06, 263.746
39765, 5.14452e+11, 7.66612e+16, 2.05659e+16, 9.16983e+14, 4.71656e-06, 263.757
39770, 5.14103e+11, 7.66092e+16, 2.05519e+16, 9.16361e+14, 4.71336e-06, 263.767
39775, 5.13754e+11, 7.65572e+16, 2.0538e+16, 9.15739e+14, 4.71016e-06, 263.777
39780, 5.13405e+11, 7.65052e+16, 2.05241e+16, 9.15118e+14, 4.70697e-06, 263.788
39785, 5.13057e+11, 7.64533e+16, 2.05101e+16, 9.14497e+14, 4.70378e-06, 263.798
39790, 5.12709e+11, 7.64015e+16, 2.04962e+16, 9.13876e+14, 4.70059e-06, 263.808
39795, 5.12361e+11, 7.63497e+16, 2.04823e+16, 9.13257e+14, 4.6974e-06, 263.819
39800, 5.12014e+11, 7.62979e+16, 2.04684e+16, 9.12637e+14, 4.69421e-06, 263.829
39805, 5.11666e+11, 7.62461e+16, 2.04546e+16, 9.12018e+14, 4.69103e-06, 263.839
39810, 5.11319e+11, 7.61944e+16, 2.04407e+16, 9.114e+14, 4.68785e-06, 263.849
39815, 5.10973e+11, 7.61428e+16, 2.04268e+16, 9.10782e+14, 4.68467e-06, 263.86
39820, 5.10626e+11, 7.60911e+16, 2.0413e+16, 9.10164e+14, 4.68149e-06, 263.87
39825, 5.1028e+11, 7.60395e+16, 2.03991e+16, 9.09547e+14, 4.67832e-06, 263.88
39830, 5.09934e+11, 7.5988e+16, 2.03853e+16, 9.0893e+14, 4.67515e-06, 263.89
39835, 5.09588e+11, 7.59365e+16, 2.03715e+16, 9.08314e+14, 4.67198e-06, 263.901
39840, 5.09243e+11, 7.5885e+16, 2.03577e+16, 9.07698e+14, 4.66881e-06, 263.911
39845, 5.08898e+11, 7.58336e+16, 2.03439e+16, 9.07083e+14, 4.66564e-06, 263.921
39850, 5.08553e+11, 7.57822e+16, 2.03301e+16, 9.06468e+14, 4.66248e-06, 263.931
39855, 5.08208e+11, 7.57308e+16, 2.03163e+16, 9.05854e+14, 4.65932e-06, 263.942
39860, 5.07864e+11, 7.56795e+16, 2.03025e+16, 9.0524e+14, 4.65617e-06, 263.952
39865, 5.0752e+11, 7.56282e+16, 2.02888e+16, 9.04627e+14, 4.65301e-06, 263.962
39870, 5.07176e+11, 7.5577e+16, 2.0275e+16, 9.04014e+14, 4.64986e-06, 263.972
39875, 5.06832e+11, 7.55258e+16, 2.02613e+16, 9.03401e+14, 4.64671e-06, 263.982
39880, 5.06489e+11, 7.54746e+16, 2.02476e+16, 9.02789e+14, 4.64356e-06, 263.993
39885, 5.06146e+11, 7.54235e+16, 2.02339e+16, 9.02178e+14, 4.64041e-06, 264.003
